CP, 02, 2025072806, 03, GDMN,  30, 107N, 1539W,  67,  987, XX,  34, NEQ,   51,   39,   27,   43,    0,    0,  21,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  30, 107N, 1539W,  67,  987, XX,  50, NEQ,   20,   16,   12,   17,    0,    0,  21,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  30, 107N, 1539W,  67,  987, XX,  64, NEQ,    7,    5,    4,    6,    0,    0,  21,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  36, 107N, 1552W,  73,  982, XX,  34, NEQ,   58,   44,   32,   50,    0,    0,  18,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  36, 107N, 1552W,  73,  982, XX,  50, NEQ,   24,   18,   14,   20,    0,    0,  18,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  36, 107N, 1552W,  73,  982, XX,  64, NEQ,    9,    7,    5,    8,    0,    0,  18,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  42, 108N, 1566W,  75,  981, XX,  34, NEQ,   54,   41,   28,   47,    0,    0,  20,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  42, 108N, 1566W,  75,  981, XX,  50, NEQ,   21,   16,   12,   18,    0,    0,  20,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  42, 108N, 1566W,  75,  981, XX,  64, NEQ,    9,    7,    6,    8,    0,    0,  20,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  48, 108N, 1581W,  72,  983, XX,  34, NEQ,   55,   41,   29,   48,    0,    0,  21,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  48, 108N, 1581W,  72,  983, XX,  50, NEQ,   22,   17,   13,   19,    0,    0,  21,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  48, 108N, 1581W,  72,  983, XX,  64, NEQ,    9,    7,    6,    8,    0,    0,  21,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  54, 107N, 1599W,  65,  989, XX,  34, NEQ,   55,   40,   28,   47,    0,    0,  25,   0,   0, 
